y\x,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4
0.0,0.003353781,0.003237522,0.003281232,0.003030895,0.002905972,0.003217636,0.003132013,0.003539741,0.003761456,0.003367209,0.003342794,0.003921727,0.003262134,0.003657135,0.004013086,0.003011094,0.003535671,0.003806065,0.003974495,0.003411576,0.003782057,0.003528347,0.002957932,0.003364715,0.003188371,0.003409016,0.003331808,0.002869147,0.003392234,0.003204240,0.002662231,0.003379876,0.003337150,0.003994466,0.003423160,0.004097947,0.003134349,0.003976660,0.003968588,0.002921508,0.003411378
0.01,0.003293965,0.003430687,0.003708294,0.003157189,0.003435367,0.003717942,0.002928353,0.002801402,0.003582283,0.004394075,0.003302103,0.003888261,0.003376922,0.003776157,0.003900069,0.003664459,0.004323587,0.003566334,0.003765394,0.003756533,0.003581449,0.004469682,0.003327896,0.003487452,0.003761259,0.003333409,0.003467887,0.003475041,0.003218482,0.003826411,0.004213327,0.004047772,0.004238817,0.003705761,0.004079833,0.003548023,0.003843560,0.002940803,0.003671081,0.003768937,0.003972493
0.02,0.003614573,0.003241880,0.003249138,0.003921832,0.003231812,0.003860099,0.003076469,0.003643910,0.003923302,0.003356426,0.003121433,0.003597246,0.004593528,0.003802409,0.004085937,0.003549913,0.002903787,0.003075872,0.003317158,0.003221770,0.003654490,0.003906573,0.004154587,0.004260588,0.004296416,0.004333235,0.003726212,0.004221596,0.003759487,0.004005997,0.003606106,0.003165990,0.004155440,0.004068117,0.003790005,0.004795738,0.003566137,0.004072593,0.003682363,0.003956774,0.003648242
0.03,0.003496240,0.004194621,0.003987687,0.003662221,0.004688234,0.003614002,0.004002650,0.004150123,0.003873882,0.003890421,0.004101885,0.004102502,0.004180445,0.004299040,0.004687236,0.004326100,0.004165285,0.003792368,0.004696595,0.003296590,0.003804844,0.003578542,0.003676201,0.003449813,0.004516536,0.004182867,0.004099522,0.003750233,0.003808304,0.003883530,0.004455112,0.003803394,0.004165285,0.004623962,0.003969572,0.003288123,0.003611423,0.003725293,0.003688605,0.004104051,0.004595891
0.04,0.004137903,0.003921136,0.004024703,0.004706972,0.003579821,0.005102891,0.004185171,0.004299566,0.003531602,0.004483169,0.004631332,0.004480314,0.004388562,0.004523040,0.004174539,0.004802826,0.003645092,0.004598844,0.003761915,0.003973116,0.004139492,0.003849270,0.004971958,0.004258612,0.004122848,0.004083377,0.004112517,0.004379406,0.004628182,0.004200568,0.003865612,0.004291100,0.004237393,0.004381277,0.004713042,0.004233410,0.004330576,0.004368420,0.004588409,0.004057131,0.003850255
